rang_aufsteigend,empirischer_anteil_bis_hier,zaehler_id,monat,kundentyp,vertragsleistung_kw,vollaststunden,prognose_vls,residuum_vls,abs_residuum_vls,verbrauch_kwh,prognose_kwh,abweichung_kwh,ab_p95,ab_p97_5,ab_p99,ab_p99_5
282,0.20186113099498926,ZL-00561,2024-11,Gewerbe,38,160.52631578947367,166.5085224269654,-5.982206637491743,5.982206637491743,6100.0,6327.323852224686,-227.32385222468565,False,False,False,False
283,0.20257695060844666,ZL-00491,2024-12,Gewerbe,107,136.00934579439252,142.018173221781,-6.008827427388496,6.008827427388496,14553.0,15195.944534730568,-642.9445347305682,False,False,False,False
284,0.2032927702219041,ZL-00255,2024-11,Industrie,259,173.1196911196911,167.10287359610183,6.016817523589282,6.016817523589282,44838.0,43279.64426139037,1558.355738609629,False,False,False,False
285,0.2040085898353615,ZL-00521,2024-11,Gewerbe,37,136.02702702702703,142.08350843860725,-6.056481411580222,6.056481411580222,5033.0,5257.089812228468,-224.08981222846796,False,False,False,False
286,0.2047244094488189,ZL-00055,2024-12,Industrie,269,160.23420074349443,166.3289538359298,-6.094753092435383,6.094753092435383,43103.0,44742.48858186512,-1639.4885818651164,False,False,False,False
287,0.2054402290622763,ZL-00662,2024-12,Industrie,209,192.82775119617224,199.00931371585193,-6.181562519679687,6.181562519679687,40301.0,41592.946566613056,-1291.9465666130563,False,False,False,False
288,0.20615604867573373,ZL-00533,2024-12,Industrie,169,180.1301775147929,173.94690147837304,6.183276036419869,6.183276036419869,30442.0,29397.026349845044,1044.973650154956,False,False,False,False
289,0.20687186828919113,ZL-00252,2024-11,Gewerbe,32,93.875,100.07042085404031,-6.195420854040307,6.195420854040307,3004.0,3202.25346732929,-198.25346732928983,False,False,False,False
290,0.20758768790264853,ZL-00069,2024-12,Gewerbe,37,194.64864864864865,200.9165223791047,-6.267873730456046,6.267873730456046,7202.0,7433.911328026874,-231.9113280268739,False,False,False,False
291,0.20830350751610593,ZL-00463,2024-11,Gewerbe,65,142.2153846153846,135.9344955010424,6.280889114342216,6.280889114342216,9244.0,8835.742207567755,408.25779243224497,False,False,False,False
292,0.20901932712956334,ZL-00637,2024-11,Gewerbe,81,100.88888888888889,94.58565249653212,6.303236392356766,6.303236392356766,8172.0,7661.437852219102,510.56214778089816,False,False,False,False
293,0.20973514674302077,ZL-00620,2024-12,Gewerbe,71,181.112676056338,174.80434727088195,6.308328785456041,6.308328785456041,12859.0,12411.108656232618,447.89134376738184,False,False,False,False
294,0.21045096635647817,ZL-00323,2024-12,Industrie,140,148.5142857142857,142.2025386467388,6.311747067546918,6.311747067546918,20792.0,19908.35541054343,883.6445894565695,False,False,False,False
295,0.21116678596993557,ZL-00180,2024-12,Gewerbe,87,123.183908045977,116.81687698303891,6.367031062938096,6.367031062938096,10717.0,10163.068297524385,553.9317024756147,False,False,False,False
296,0.21188260558339297,ZL-00401,2024-12,Gewerbe,25,145.44,151.88475944887037,-6.444759448870371,6.444759448870371,3636.0,3797.1189862217593,-161.11898622175931,False,False,False,False
297,0.2125984251968504,ZL-00356,2024-12,Kommunal,127,207.8897637795276,201.36440505644552,6.525358723082093,6.525358723082093,26402.0,25573.27944216858,828.7205578314206,False,False,False,False
298,0.2133142448103078,ZL-00063,2024-11,Gewerbe,39,108.1025641025641,101.57044883891653,6.532115263647569,6.532115263647569,4216.0,3961.247504717745,254.75249528225504,False,False,False,False
299,0.2140300644237652,ZL-00515,2024-12,Industrie,134,233.679104477612,227.1051794228997,6.5739250547122765,6.5739250547122765,31313.0,30432.094042668563,880.9059573314371,False,False,False,False
300,0.2147458840372226,ZL-00242,2024-11,Gewerbe,39,102.51282051282053,109.15256844846184,-6.63974793564131,6.63974793564131,3998.0,4256.950169490012,-258.95016949001183,False,False,False,False
301,0.21546170365068004,ZL-00684,2024-11,Industrie,284,186.3098591549296,179.66364880088366,6.646210354045934,6.646210354045934,52912.0,51024.47625945096,1887.5237405490407,False,False,False,False
302,0.21617752326413744,ZL-00525,2024-11,Gewerbe,43,110.16279069767442,116.81506441493487,-6.652273717260442,6.652273717260442,4737.0,5023.047769842199,-286.04776984219916,False,False,False,False
303,0.21689334287759485,ZL-00008,2024-12,Industrie,487,98.9034907597536,92.24089468475682,6.66259607499677,6.66259607499677,48166.0,44921.31571147657,3244.684288523429,False,False,False,False
304,0.21760916249105225,ZL-00182,2024-11,Gewerbe,44,186.9090909090909,180.23564647906585,6.673444430025057,6.673444430025057,8224.0,7930.368445078897,293.6315549211031,False,False,False,False
305,0.21832498210450965,ZL-00659,2024-12,Gewerbe,57,168.03508771929825,174.71940278728246,-6.684315067984215,6.684315067984215,9578.0,9959.005958875101,-381.005958875101,False,False,False,False
306,0.21904080171796708,ZL-00039,2024-11,Kommunal,65,100.01538461538462,93.31588531883409,6.699499296550528,6.699499296550528,6501.0,6065.532545724216,435.4674542757839,False,False,False,False
307,0.21975662133142448,ZL-00356,2024-11,Kommunal,127,194.93700787401573,188.19309250193527,6.743915372080465,6.743915372080465,24757.0,23900.522747745777,856.4772522542225,False,False,False,False
308,0.2204724409448819,ZL-00077,2024-11,Gewerbe,97,132.35051546391753,139.14216734992104,-6.791651886003507,6.791651886003507,12838.0,13496.790232942341,-658.7902329423414,False,False,False,False
309,0.2211882605583393,ZL-00579,2024-11,Gewerbe,34,112.44117647058825,119.25015195886112,-6.808975488272878,6.808975488272878,3823.0,4054.5051666012782,-231.50516660127823,False,False,False,False
310,0.22190408017179672,ZL-00434,2024-11,Industrie,252,159.17460317460316,166.05911334412528,-6.884510169522116,6.884510169522116,40112.0,41846.89656271957,-1734.896562719572,False,False,False,False
311,0.22261989978525412,ZL-00189,2024-11,Industrie,123,172.58536585365854,179.48812112385647,-6.902755270197929,6.902755270197929,21228.0,22077.038898234347,-849.0388982343466,False,False,False,False
312,0.22333571939871152,ZL-00490,2024-11,Kommunal,192,205.421875,198.50487440953637,6.91700059046363,6.91700059046363,39441.0,38112.935886630985,1328.064113369015,False,False,False,False
313,0.22405153901216893,ZL-00556,2024-12,Gewerbe,31,186.0967741935484,179.1771223101475,6.919651883400917,6.919651883400917,5769.0,5554.490791614572,214.50920838542788,False,False,False,False
314,0.22476735862562633,ZL-00097,2024-11,Gewerbe,30,132.3,139.21971712715765,-6.919717127157639,6.919717127157639,3969.0,4176.591513814729,-207.5915138147293,False,False,False,False
315,0.22548317823908376,ZL-00542,2024-11,Gewerbe,25,105.2,98.27921501506235,6.920784984937654,6.920784984937654,2630.0,2456.9803753765586,173.01962462344136,False,False,False,False
316,0.22619899785254116,ZL-00198,2024-11,Gewerbe,61,226.327868852459,219.38133252365296,6.946536328806047,6.946536328806047,13806.0,13382.261283942831,423.73871605716886,False,False,False,False
317,0.22691481746599856,ZL-00264,2024-12,Kommunal,98,112.53061224489797,105.5793129318069,6.95129931309107,6.95129931309107,11028.0,10346.772667317076,681.2273326829236,False,False,False,False
318,0.22763063707945597,ZL-00400,2024-11,Gewerbe,74,125.9054054054054,118.91263352690356,6.992771878501841,6.992771878501841,9317.0,8799.534880990863,517.4651190091372,False,False,False,False
319,0.2283464566929134,ZL-00092,2024-11,Gewerbe,30,82.2,89.20645765991165,-7.006457659911646,7.006457659911646,2466.0,2676.1937297973495,-210.19372979734953,False,False,False,False
320,0.2290622763063708,ZL-00055,2024-11,Industrie,269,168.3457249070632,161.30655254063947,7.039172366423713,7.039172366423713,45285.0,43391.46263343202,1893.53736656798,False,False,False,False
321,0.2297780959198282,ZL-00042,2024-11,Kommunal,88,122.26136363636364,115.21533884924769,7.046024787115954,7.046024787115954,10759.0,10138.949818733796,620.0501812662042,False,False,False,False
322,0.2304939155332856,ZL-00062,2024-11,Gewerbe,70,143.1,150.15026038170265,-7.050260381702657,7.050260381702657,10017.0,10510.518226719185,-493.5182267191849,False,False,False,False
323,0.23120973514674303,ZL-00021,2024-12,Kommunal,94,72.93617021276596,79.99040060458574,-7.054230391819786,7.054230391819786,6856.0,7519.09765683106,-663.0976568310598,False,False,False,False
324,0.23192555476020044,ZL-00330,2024-11,Kommunal,62,225.3709677419355,218.29596416889117,7.075003573044313,7.075003573044313,13973.0,13534.349778471253,438.65022152874735,False,False,False,False
325,0.23264137437365784,ZL-00445,2024-12,Gewerbe,20,123.25,116.13811373742045,7.111886262579546,7.111886262579546,2465.0,2322.7622747484093,142.23772525159075,False,False,False,False
326,0.23335719398711524,ZL-00381,2024-12,Kommunal,33,86.24242424242425,93.35435579224217,-7.111931549817925,7.111931549817925,2846.0,3080.6937411439917,-234.6937411439917,False,False,False,False
327,0.23407301360057264,ZL-00344,2024-12,Gewerbe,61,125.11475409836063,132.2378135524952,-7.123059454134562,7.123059454134562,7632.0,8066.506626702207,-434.50662670220663,False,False,False,False
328,0.23478883321403007,ZL-00627,2024-12,Industrie,159,119.00628930817612,111.8826768119739,7.123612496202227,7.123612496202227,18922.0,17789.345613103847,1132.6543868961526,False,False,False,False
329,0.23550465282748748,ZL-00298,2024-11,Gewerbe,46,173.8695652173913,166.74453702269633,7.125028194694977,7.125028194694977,7998.0,7670.248703044032,327.7512969559684,False,False,False,False
330,0.23622047244094488,ZL-00122,2024-12,Gewerbe,46,112.04347826086956,104.9032896137574,7.1401886471121685,7.1401886471121685,5154.0,4825.55132223284,328.44867776716,False,False,False,False
331,0.23693629205440228,ZL-00378,2024-12,Industrie,564,126.43971631205672,119.29859435655955,7.141121955497169,7.141121955497169,71312.0,67284.40721709958,4027.5927829004213,False,False,False,False
332,0.2376521116678597,ZL-00094,2024-12,Gewerbe,29,128.44827586206895,121.30161710730678,7.146658754762171,7.146658754762171,3725.0,3517.7468961118966,207.2531038881034,False,False,False,False
333,0.2383679312813171,ZL-00226,2024-11,Gewerbe,37,172.0,179.17348641767282,-7.1734864176728195,7.1734864176728195,6364.0,6629.418997453894,-265.418997453894,False,False,False,False
334,0.23908375089477452,ZL-00672,2024-12,Gewerbe,65,205.7076923076923,198.53033616295895,7.177356144733352,7.177356144733352,13371.0,12904.471850592332,466.528149407668,False,False,False,False
335,0.23979957050823192,ZL-00666,2024-11,Kommunal,113,163.1150442477876,170.29897974894067,-7.183935501153059,7.183935501153059,18432.0,19243.784711630295,-811.7847116302946,False,False,False,False
336,0.24051539012168932,ZL-00494,2024-11,Gewerbe,40,235.925,228.7049738860804,7.220026113919602,7.220026113919602,9437.0,9148.198955443217,288.8010445567834,False,False,False,False
337,0.24123120973514675,ZL-00449,2024-11,Industrie,278,224.56474820143885,231.82011468668833,-7.255366485249482,7.255366485249482,62429.0,64445.991882899354,-2016.991882899354,False,False,False,False
338,0.24194702934860415,ZL-00061,2024-11,Gewerbe,76,223.43421052631572,216.16591819385962,7.268292332456099,7.268292332456099,16981.0,16428.609782733332,552.3902172666676,False,False,False,False
339,0.24266284896206156,ZL-00587,2024-11,Gewerbe,70,88.85714285714286,96.17320566542038,-7.316062808277522,7.316062808277522,6220.0,6732.1243965794265,-512.1243965794265,False,False,False,False
340,0.24337866857551896,ZL-00576,2024-12,Gewerbe,178,124.70786516853931,117.3867507467324,7.321114421806911,7.321114421806911,22198.0,20894.841632918367,1303.1583670816326,False,False,False,False
341,0.2440944881889764,ZL-00059,2024-11,Industrie,200,159.07,166.40358669184295,-7.333586691842953,7.333586691842953,31814.0,33280.71733836859,-1466.7173383685877,False,False,False,False
342,0.2448103078024338,ZL-00092,2024-12,Gewerbe,30,111.96666666666668,104.6330556245765,7.333611042090183,7.333611042090183,3359.0,3138.991668737295,220.00833126270481,False,False,False,False
343,0.2455261274158912,ZL-00625,2024-11,Gewerbe,82,230.9390243902439,223.57242665789576,7.36659773234814,7.36659773234814,18937.0,18332.938985947454,604.0610140525459,False,False,False,False
344,0.2462419470293486,ZL-00412,2024-12,Gewerbe,57,213.9298245614035,221.31998414542153,-7.390159584018022,7.390159584018022,12194.0,12615.239096289028,-421.23909628902766,False,False,False,False
345,0.24695776664280603,ZL-00695,2024-11,Industrie,232,194.3879310344828,186.98516033807616,7.402770696406634,7.402770696406634,45098.0,43380.55719843367,1717.4428015663289,False,False,False,False
346,0.24767358625626343,ZL-00311,2024-12,Gewerbe,64,146.34375,153.78204893494362,-7.438298934943617,7.438298934943617,9366.0,9842.051131836392,-476.0511318363915,False,False,False,False
347,0.24838940586972083,ZL-00685,2024-12,Gewerbe,27,91.1851851851852,98.64190254114864,-7.456717355963434,7.456717355963434,2462.0,2663.331368611013,-201.3313686110132,False,False,False,False
348,0.24910522548317823,ZL-00675,2024-11,Kommunal,46,76.76086956521739,84.23118223391367,-7.47031266869628,7.47031266869628,3531.0,3874.634382760029,-343.634382760029,False,False,False,False
349,0.24982104509663564,ZL-00002,2024-11,Gewerbe,57,116.57894736842104,124.0568297664095,-7.477882397988466,7.477882397988466,6645.0,7071.239296685342,-426.2392966853422,False,False,False,False
350,0.25053686471009307,ZL-00435,2024-12,Gewerbe,24,117.66666666666669,110.16812907578993,7.498537590876751,7.498537590876751,2824.0,2644.0350978189585,179.96490218104145,False,False,False,False
351,0.25125268432355047,ZL-00313,2024-11,Industrie,608,132.69901315789474,140.20644772262216,-7.5074345647274185,7.5074345647274185,80681.0,85245.52021535428,-4564.520215354278,False,False,False,False
352,0.25196850393700787,ZL-00248,2024-11,Industrie,113,184.04424778761063,191.5591719619617,-7.51492417435108,7.51492417435108,20797.0,21646.186431701673,-849.1864317016734,False,False,False,False
353,0.2526843235504653,ZL-00152,2024-12,Industrie,568,110.92605633802818,103.4029209889949,7.523135349033282,7.523135349033282,63006.0,58732.8591217491,4273.1408782509025,False,False,False,False
354,0.2534001431639227,ZL-00507,2024-11,Gewerbe,51,205.41176470588235,212.94200014676903,-7.530235440886685,7.530235440886685,10476.0,10860.04200748522,-384.0420074852209,False,False,False,False
355,0.2541159627773801,ZL-00557,2024-11,Gewerbe,22,105.22727272727272,112.77503047788333,-7.547757750610614,7.547757750610614,2315.0,2481.0506705134335,-166.0506705134335,False,False,False,False
356,0.25483178239083754,ZL-00357,2024-12,Industrie,307,180.4527687296417,172.90035101671384,7.5524177129278485,7.5524177129278485,55399.0,53080.40776213115,2318.5922378688483,False,False,False,False
357,0.25554760200429494,ZL-00387,2024-11,Kommunal,102,244.41176470588235,251.9782423583725,-7.566477652490164,7.566477652490164,24930.0,25701.780720553998,-771.7807205539975,False,False,False,False
358,0.25626342161775234,ZL-00244,2024-12,Gewerbe,128,227.171875,219.60424689774388,7.567628102256123,7.567628102256123,29078.0,28109.343602911216,968.6563970887837,False,False,False,False
359,0.25697924123120974,ZL-00446,2024-11,Gewerbe,114,88.91228070175438,96.48405926790197,-7.571778566147586,7.571778566147586,10136.0,10999.182756540824,-863.1827565408239,False,False,False,False
360,0.25769506084466715,ZL-00043,2024-12,Industrie,323,146.88854489164086,139.27534775837051,7.613197133270347,7.613197133270347,47445.0,44985.93732595367,2459.0626740463267,False,False,False,False
361,0.25841088045812455,ZL-00510,2024-11,Industrie,485,170.9051546391753,163.27969739825502,7.625457240920269,7.625457240920269,82889.0,79190.65323815368,3698.3467618463183,False,False,False,False
362,0.25912670007158195,ZL-00108,2024-12,Gewerbe,68,151.58823529411765,143.9244355194973,7.663799774620344,7.663799774620344,10308.0,9786.861615325817,521.1383846741828,False,False,False,False
363,0.25984251968503935,ZL-00179,2024-12,Gewerbe,120,106.6,98.91159028003243,7.6884097199675665,7.6884097199675665,12792.0,11869.390833603891,922.6091663961088,False,False,False,False
364,0.26055833929849676,ZL-00339,2024-11,Gewerbe,71,88.61971830985915,96.34657928036488,-7.726860970505726,7.726860970505726,6292.0,6840.607128905906,-548.6071289059064,False,False,False,False
365,0.2612741589119542,ZL-00217,2024-12,Kommunal,77,102.0,109.76327810568708,-7.763278105687078,7.763278105687078,7854.0,8451.772414137906,-597.7724141379058,False,False,False,False
366,0.2619899785254116,ZL-00164,2024-11,Gewerbe,28,104.89285714285714,97.11888479296982,7.773972349887316,7.773972349887316,2937.0,2719.3287742031553,217.67122579684474,False,False,False,False
367,0.262705798138869,ZL-00022,2024-11,Gewerbe,71,202.53521126760563,194.7402330030945,7.794978264511144,7.794978264511144,14380.0,13826.556543219709,553.443456780291,False,False,False,False
368,0.2634216177523264,ZL-00283,2024-12,Gewerbe,50,236.5,228.69175915060842,7.808240849391581,7.808240849391581,11825.0,11434.58795753042,390.4120424695793,False,False,False,False
369,0.2641374373657838,ZL-00051,2024-12,Gewerbe,40,198.75,190.8411528303731,7.90884716962691,7.90884716962691,7950.0,7633.646113214923,316.3538867850766,False,False,False,False
370,0.2648532569792412,ZL-00450,2024-12,Gewerbe,45,184.2,176.28005522177207,7.919944778227915,7.919944778227915,8289.0,7932.602484979743,356.39751502025683,False,False,False,False
371,0.2655690765926986,ZL-00259,2024-12,Kommunal,114,181.52631578947367,189.50117572407405,-7.974859934600374,7.974859934600374,20694.0,21603.13403254444,-909.1340325444398,False,False,False,False
372,0.26628489620615603,ZL-00587,2024-12,Gewerbe,70,97.97142857142858,105.97583311976702,-8.004404548338442,8.004404548338442,6858.0,7418.308318383692,-560.3083183836916,False,False,False,False
373,0.26700071581961343,ZL-00635,2024-11,Industrie,275,227.0763636363636,235.08330244511143,-8.006938808747833,8.006938808747833,62446.0,64647.908172405645,-2201.908172405645,False,False,False,False
374,0.2677165354330709,ZL-00441,2024-12,Industrie,630,232.93492063492064,224.9076037121202,8.027316922800452,8.027316922800452,146749.0,141691.7903386357,5057.209661364293,False,False,False,False
375,0.2684323550465283,ZL-00590,2024-11,Gewerbe,79,204.5443037974684,196.50555851365374,8.038745283814649,8.038745283814649,16159.0,15523.939122578646,635.0608774213542,False,False,False,False
376,0.2691481746599857,ZL-00647,2024-12,Gewerbe,76,146.43421052631578,138.34712229935815,8.087088226957633,8.087088226957633,11129.0,10514.38129475122,614.6187052487803,False,False,False,False
377,0.2698639942734431,ZL-00058,2024-12,Industrie,135,180.59259259259252,172.50147687984216,8.091115712750366,8.091115712750366,24380.0,23287.699378778692,1092.3006212213077,False,False,False,False
378,0.2705798138869005,ZL-00341,2024-11,Gewerbe,81,178.2716049382716,186.3917048193956,-8.12009988112402,8.12009988112402,14440.0,15097.728090371045,-657.7280903710453,False,False,False,False
379,0.2712956335003579,ZL-00285,2024-11,Gewerbe,79,132.4430379746835,140.57758585448946,-8.13454787980595,8.13454787980595,10463.0,11105.629282504668,-642.6292825046676,False,False,False,False
380,0.2720114531138153,ZL-00405,2024-11,Gewerbe,49,175.16326530612244,167.0243921417143,8.138873164408153,8.138873164408153,8583.0,8184.195214944,398.8047850559997,False,False,False,False
381,0.2727272727272727,ZL-00231,2024-11,Kommunal,30,104.36666666666666,96.19450379050129,8.172162876165373,8.172162876165373,3131.0,2885.8351137150385,245.16488628496154,False,False,False,False
382,0.2734430923407301,ZL-00150,2024-11,Gewerbe,51,112.88235294117646,121.06688025646766,-8.184527315291191,8.184527315291191,5757.0,6174.41089307985,-417.4108930798502,False,False,False,False
383,0.27415891195418757,ZL-00340,2024-12,Industrie,227,205.0528634361233,213.28856658836935,-8.23570315224606,8.23570315224606,46547.0,48416.50461555984,-1869.5046155598393,False,False,False,False
384,0.27487473156764497,ZL-00564,2024-11,Industrie,266,191.55263157894737,199.83555118457645,-8.282919605629075,8.282919605629075,50953.0,53156.256615097336,-2203.256615097336,False,False,False,False
385,0.2755905511811024,ZL-00474,2024-12,Gewerbe,55,211.47272727272727,203.15319672166368,8.319530551063593,8.319530551063593,11631.0,11173.425819691502,457.5741803084984,False,False,False,False
386,0.2763063707945598,ZL-00583,2024-11,Industrie,398,170.60050251256283,162.25109434501383,8.349408167549,8.349408167549,67899.0,64575.9355493155,3323.0644506844983,False,False,False,False
387,0.2770221904080172,ZL-00271,2024-12,Industrie,401,105.86034912718203,97.51013736879167,8.350211758390358,8.350211758390358,42450.0,39101.565084885464,3348.434915114536,False,False,False,False
388,0.2777380100214746,ZL-00472,2024-12,Industrie,202,130.92079207920793,139.2906582165973,-8.36986613738938,8.36986613738938,26446.0,28136.712959752655,-1690.7129597526546,False,False,False,False
389,0.278453829634932,ZL-00558,2024-12,Industrie,458,206.75545851528383,198.36743769481865,8.388020820465186,8.388020820465186,94694.0,90852.28646422694,3841.7135357730585,False,False,False,False
390,0.2791696492483894,ZL-00225,2024-12,Gewerbe,57,202.6315789473684,194.23948376654968,8.392095180818728,8.392095180818728,11550.0,11071.650574693333,478.3494253066674,False,False,False,False
391,0.27988546886184684,ZL-00324,2024-11,Industrie,681,92.93685756240822,101.3424807849007,-8.40562322249248,8.40562322249248,63290.0,69014.22941451738,-5724.22941451738,False,False,False,False
392,0.28060128847530424,ZL-00426,2024-12,Industrie,284,91.96830985915491,100.38634825582717,-8.418038396672259,8.418038396672259,26119.0,28509.72290465492,-2390.7229046549182,False,False,False,False
393,0.28131710808876165,ZL-00181,2024-12,Industrie,1067,88.52764761012183,97.02364129021142,-8.495993680089583,8.495993680089583,94459.0,103524.22525665558,-9065.225256655584,False,False,False,False
394,0.28203292770221905,ZL-00077,2024-12,Gewerbe,97,147.50515463917526,138.98868321463777,8.516471424537485,8.516471424537485,14308.0,13481.902271819865,826.0977281801352,False,False,False,False
395,0.28274874731567645,ZL-00406,2024-11,Gewerbe,50,228.92,220.3805517597265,8.539448240273487,8.539448240273487,11446.0,11019.027587986326,426.97241201367433,False,False,False,False
396,0.28346456692913385,ZL-00682,2024-12,Kommunal,118,198.228813559322,206.77084603054647,-8.542032471224474,8.542032471224474,23391.0,24398.959831604483,-1007.959831604483,False,False,False,False
397,0.28418038654259126,ZL-00107,2024-12,Kommunal,105,128.5142857142857,119.95530965845985,8.558976055825852,8.558976055825852,13494.0,12595.307514138285,898.6924858617149,False,False,False,False
398,0.28489620615604866,ZL-00440,2024-11,Gewerbe,127,159.03937007874015,150.45405948506618,8.585310593673967,8.585310593673967,20198.0,19107.665554603405,1090.3344453965947,False,False,False,False
399,0.28561202576950606,ZL-00461,2024-12,Gewerbe,86,140.0,131.3751568421715,8.624843157828508,8.624843157828508,12040.0,11298.263488426748,741.7365115732518,False,False,False,False
400,0.2863278453829635,ZL-00489,2024-12,Kommunal,56,107.375,98.72285939273783,8.652140607262169,8.652140607262169,6013.0,5528.480125993318,484.5198740066817,False,False,False,False
401,0.2870436649964209,ZL-00063,2024-12,Gewerbe,39,104.43589743589745,113.11582045837294,-8.679923022475492,8.679923022475492,4073.0,4411.516997876544,-338.51699787654434,False,False,False,False
402,0.2877594846098783,ZL-00217,2024-11,Kommunal,77,109.5974025974026,100.91206177860164,8.685340818800967,8.685340818800967,8439.0,7770.228756952326,668.771243047674,False,False,False,False
403,0.2884753042233357,ZL-00266,2024-12,Industrie,200,114.685,105.98584931916636,8.69915068083364,8.69915068083364,22937.0,21197.16986383327,1739.830136166729,False,False,False,False
404,0.28919112383679313,ZL-00354,2024-11,Industrie,159,205.4213836477988,214.12304649992,-8.701662852121217,8.701662852121217,32662.0,34045.56439348728,-1383.5643934872787,False,False,False,False
405,0.28990694345025053,ZL-00650,2024-11,Gewerbe,44,213.3636363636364,222.07841990209909,-8.714783538462683,8.714783538462683,9388.0,9771.45047569236,-383.45047569235976,False,False,False,False
406,0.29062276306370793,ZL-00105,2024-11,Gewerbe,73,130.4794520547945,121.75349726217802,8.725954792616491,8.725954792616491,9525.0,8888.005300138995,636.9946998610048,False,False,False,False
407,0.29133858267716534,ZL-00273,2024-11,Kommunal,144,108.75694444444444,100.02451180795627,8.73243263648817,8.73243263648817,15661.0,14403.529700345704,1257.4702996542965,False,False,False,False
408,0.29205440229062274,ZL-00082,2024-12,Industrie,192,90.95833333333331,99.73369939223306,-8.775366058899749,8.775366058899749,17464.0,19148.87028330875,-1684.8702833087482,False,False,False,False
409,0.2927702219040802,ZL-00421,2024-11,Kommunal,133,103.796992481203,94.96652192741583,8.83047055378718,8.83047055378718,13805.0,12630.547416346304,1174.452583653696,False,False,False,False
410,0.2934860415175376,ZL-00397,2024-11,Industrie,396,133.81565656565655,142.71947619057593,-8.903819624919379,8.903819624919379,52991.0,56516.91257146807,-3525.9125714680704,False,False,False,False
411,0.294201861130995,ZL-00308,2024-12,Gewerbe,20,238.85,229.92238032451442,8.927619675485573,8.927619675485573,4777.0,4598.447606490288,178.5523935097117,False,False,False,False
412,0.2949176807444524,ZL-00171,2024-12,Industrie,120,193.63333333333333,202.58260430764633,-8.94927097431301,8.94927097431301,23236.0,24309.91251691756,-1073.9125169175604,False,False,False,False
413,0.2956335003579098,ZL-00657,2024-11,Gewerbe,46,137.91304347826087,146.87330216585934,-8.960258687598468,8.960258687598468,6344.0,6756.171899629529,-412.17189962952943,False,False,False,False
414,0.2963493199713672,ZL-00090,2024-11,Industrie,299,161.33110367892976,152.3516307706501,8.97947290827966,8.97947290827966,48238.0,45553.13760042438,2684.8623995756207,False,False,False,False
415,0.2970651395848246,ZL-00257,2024-11,Gewerbe,44,129.20454545454547,120.19262977483152,9.011915679713951,9.011915679713951,5685.0,5288.475710092587,396.5242899074128,False,False,False,False
416,0.297780959198282,ZL-00609,2024-12,Industrie,100,217.82,208.80296542145027,9.017034578549726,9.017034578549726,21782.0,20880.296542145028,901.7034578549719,False,False,False,False
417,0.2984967788117394,ZL-00011,2024-11,Gewerbe,95,115.46315789473684,106.4219129695496,9.041244925187243,9.041244925187243,10969.0,10110.081732107212,858.9182678927882,False,False,False,False
418,0.2992125984251969,ZL-00658,2024-11,Gewerbe,48,183.29166666666663,192.39241114511398,-9.100744478447353,9.100744478447353,8798.0,9234.83573496547,-436.8357349654707,False,False,False,False
419,0.2999284180386543,ZL-00346,2024-11,Gewerbe,105,224.9142857142857,215.80109856661602,9.113187147669692,9.113187147669692,23616.0,22659.11534949468,956.8846505053189,False,False,False,False
420,0.3006442376521117,ZL-00513,2024-12,Gewerbe,81,193.96296296296296,203.1089905090984,-9.146027546135429,9.146027546135429,15711.0,16451.82823123697,-740.8282312369702,False,False,False,False
421,0.3013600572655691,ZL-00050,2024-11,Gewerbe,48,76.14583333333333,85.2969469908159,-9.151113657482568,9.151113657482568,3655.0,4094.253455559163,-439.25345555916283,False,False,False,False
422,0.3020758768790265,ZL-00197,2024-12,Gewerbe,103,113.66990291262135,122.85942692471711,-9.18952401209576,9.18952401209576,11708.0,12654.520973245862,-946.5209732458625,False,False,False,False
423,0.3027916964924839,ZL-00698,2024-12,Gewerbe,57,88.05263157894737,97.24680800811531,-9.194176429167939,9.194176429167939,5019.0,5543.068056462573,-524.0680564625727,False,False,False,False
424,0.3035075161059413,ZL-00317,2024-12,Gewerbe,66,127.51515151515152,136.82478304335802,-9.30963152820651,9.30963152820651,8416.0,9030.43568086163,-614.4356808616303,False,False,False,False
425,0.3042233357193987,ZL-00372,2024-11,Gewerbe,28,159.92857142857142,169.23830059279902,-9.309729164227605,9.309729164227605,4478.0,4738.672416598372,-260.67241659837237,False,False,False,False
426,0.3049391553328561,ZL-00188,2024-11,Gewerbe,35,135.05714285714285,125.68010965959414,9.377033197548712,9.377033197548712,4727.0,4398.803838085795,328.1961619142048,False,False,False,False
427,0.30565497494631355,ZL-00506,2024-11,Gewerbe,67,132.55223880597015,141.96056200993766,-9.408323203967512,9.408323203967512,8881.0,9511.357654665824,-630.3576546658242,False,False,False,False
428,0.30637079455977095,ZL-00692,2024-11,Gewerbe,27,180.59259259259252,171.16463008636887,9.42796250622365,9.42796250622365,4876.0,4621.445012331959,254.55498766804067,False,False,False,False
429,0.30708661417322836,ZL-00066,2024-12,Industrie,172,100.84883720930232,110.34756629972394,-9.49872909042162,9.49872909042162,17346.0,18979.78140355252,-1633.781403552519,False,False,False,False
430,0.30780243378668576,ZL-00404,2024-11,Kommunal,45,79.46666666666667,88.98800153614592,-9.521334869479247,9.521334869479247,3576.0,4004.4600691265664,-428.4600691265664,False,False,False,False
