zaehler_id,monat,jahr,split,vollaststunden,verbrauch_kwh,vertragsleistung_kw,kundentyp,monat_idx,arbeitstage,feiertage_im_monat,heizgradtage,produktionsplan_index,wartung_aktiv,vormonat_vls,letzte_3_monate_vls,vorjahr_vls,anomalie,unmoeglich
ZL-00226,2025-05-01,2025,test,180.05405405405406,6662.0,37,Gewerbe,5,22,1,160,1.134,False,192.3783783783784,208.54954954954954,210.21621621621622,False,False
ZL-00226,2025-06-01,2025,test,156.0810810810811,5775.0,37,Gewerbe,6,21,0,5,0.953,False,180.05405405405406,196.64864864864865,164.24324324324326,False,False
ZL-00226,2025-07-01,2025,test,167.56756756756758,6200.0,37,Gewerbe,7,23,0,0,0.848,False,156.0810810810811,176.17117117117115,199.97297297297297,False,False
ZL-00226,2025-08-01,2025,test,138.75675675675674,5134.0,37,Gewerbe,8,21,0,0,,False,167.56756756756758,167.9009009009009,181.3783783783784,False,False
ZL-00226,2025-09-01,2025,test,127.83783783783784,4730.0,37,Gewerbe,9,22,0,55,0.763,False,138.75675675675674,154.13513513513513,157.2972972972973,False,False
ZL-00226,2025-10-01,2025,test,191.16216216216216,7073.0,37,Gewerbe,10,23,1,108,0.939,False,127.83783783783784,144.72072072072072,173.83783783783784,False,False
ZL-00226,2025-11-01,2025,test,133.0810810810811,4924.0,37,Gewerbe,11,20,1,318,0.837,False,191.16216216216216,152.5855855855856,172.0,False,False
ZL-00226,2025-12-01,2025,test,221.43243243243242,8193.0,37,Gewerbe,12,23,2,458,0.997,False,133.0810810810811,150.6936936936937,178.21621621621622,False,False
ZL-00227,2024-01-01,2024,train,212.7795275590551,27023.0,127,Industrie,1,23,1,440,1.023,False,,47.232283464566926,,False,False
ZL-00227,2024-02-01,2024,train,254.30708661417322,32297.0,127,Industrie,2,21,0,338,,False,212.7795275590551,125.7755905511811,,True,False
ZL-00227,2024-03-01,2024,train,183.8740157480315,23352.0,127,Industrie,3,21,0,338,1.184,False,254.30708661417322,233.54330708661416,,False,False
ZL-00227,2024-04-01,2024,train,182.9448818897638,23234.0,127,Industrie,4,22,1,198,1.08,False,183.8740157480315,216.98687664041992,,False,False
ZL-00227,2024-05-01,2024,train,182.17322834645668,23136.0,127,Industrie,5,23,1,42,1.089,False,182.9448818897638,207.04199475065613,,False,False
ZL-00227,2024-06-01,2024,train,164.9448818897638,20948.0,127,Industrie,6,20,0,3,0.927,False,182.17322834645668,182.997375328084,,False,False
ZL-00227,2024-07-01,2024,train,166.3779527559055,21130.0,127,Industrie,7,23,0,0,0.979,False,164.9448818897638,176.6876640419947,,False,False
ZL-00227,2024-08-01,2024,train,150.61417322834646,19128.0,127,Industrie,8,22,0,27,0.884,False,166.3779527559055,171.16535433070865,,False,False
ZL-00227,2024-09-01,2024,train,151.30708661417322,19216.0,127,Industrie,9,21,0,62,0.884,False,150.61417322834646,160.64566929133858,,False,False
ZL-00227,2024-10-01,2024,train,134.0708661417323,17027.0,127,Industrie,10,23,1,100,0.794,False,151.30708661417322,156.0997375328084,,False,False
ZL-00227,2024-11-01,2024,train,160.63779527559055,20401.0,127,Industrie,11,21,1,318,0.814,False,134.0708661417323,145.33070866141733,,False,False
ZL-00227,2024-12-01,2024,train,139.29921259842519,17691.0,127,Industrie,12,22,2,335,0.867,False,160.63779527559055,148.67191601049865,,False,False
ZL-00227,2025-01-01,2025,test,184.63779527559055,23449.0,127,Industrie,1,23,1,410,0.948,False,139.29921259842519,144.66929133858267,212.7795275590551,False,False
ZL-00227,2025-02-01,2025,test,169.25984251968504,21496.0,127,Industrie,2,20,0,358,1.131,False,184.63779527559055,161.52493438320212,254.30708661417322,False,False
ZL-00227,2025-03-01,2025,test,213.6220472440945,27130.0,127,Industrie,3,21,0,228,1.304,False,169.25984251968504,164.39895013123362,183.8740157480315,True,False
ZL-00227,2025-04-01,2025,test,198.49606299212599,25209.0,127,Industrie,4,22,1,160,1.098,False,213.6220472440945,189.17322834645668,182.9448818897638,False,False
ZL-00227,2025-05-01,2025,test,117.55905511811024,14930.0,127,Industrie,5,22,1,98,1.029,True,198.49606299212599,193.7926509186352,182.17322834645668,False,False
ZL-00227,2025-06-01,2025,test,109.85039370078741,13951.0,127,Industrie,6,21,0,0,,False,117.55905511811024,176.55905511811022,164.9448818897638,False,False
ZL-00227,2025-07-01,2025,test,178.74015748031496,22700.0,127,Industrie,7,23,0,0,0.862,False,109.85039370078741,141.96850393700788,166.3779527559055,False,False
ZL-00227,2025-08-01,2025,test,105.89763779527559,13449.0,127,Industrie,8,21,0,0,0.768,False,178.74015748031496,135.38320209973753,150.61417322834646,False,False
ZL-00227,2025-09-01,2025,test,136.40944881889763,17324.0,127,Industrie,9,22,0,98,0.798,False,105.89763779527559,131.49606299212599,151.30708661417322,False,False
ZL-00227,2025-10-01,2025,test,161.31496062992127,20487.0,127,Industrie,10,23,1,150,0.852,False,136.40944881889763,140.34908136482937,134.0708661417323,False,False
ZL-00227,2025-11-01,2025,test,176.68503937007873,22439.0,127,Industrie,11,20,1,230,1.074,False,161.31496062992127,134.54068241469818,160.63779527559055,False,False
ZL-00227,2025-12-01,2025,test,186.39370078740157,23672.0,127,Industrie,12,23,2,385,0.961,False,176.68503937007873,158.13648293963251,139.29921259842519,False,False
ZL-00228,2024-01-01,2024,train,223.49898580121703,110185.0,493,Industrie,1,23,1,360,1.091,False,,43.53549695740365,,False,False
ZL-00228,2024-02-01,2024,train,197.36713995943205,97302.0,493,Industrie,2,21,0,260,1.02,False,223.49898580121703,134.50709939148072,,False,False
ZL-00228,2024-03-01,2024,train,238.60649087221094,117633.0,493,Industrie,3,21,0,275,1.206,False,197.36713995943205,210.43306288032454,,False,False
ZL-00228,2024-04-01,2024,train,241.5557809330629,119087.0,493,Industrie,4,22,1,152,1.071,False,238.60649087221094,219.82420554428663,,False,False
ZL-00228,2024-05-01,2024,train,191.79107505070994,94553.0,493,Industrie,5,23,1,58,0.985,False,241.5557809330629,225.843137254902,,False,False
ZL-00228,2024-06-01,2024,train,185.02839756592292,91219.0,493,Industrie,6,20,0,0,0.918,False,191.79107505070994,223.98444895199455,,False,False
ZL-00228,2024-07-01,2024,train,174.86206896551724,86207.0,493,Industrie,7,23,0,0,0.874,False,185.02839756592292,206.1250845165653,,False,False
ZL-00228,2024-08-01,2024,train,25.95639302040383,12796.501759059089,493,Industrie,8,22,0,0,,False,174.86206896551724,183.89384719405007,,False,False
ZL-00228,2024-09-01,2024,train,666.9858456347503,328824.0218979319,493,Industrie,9,21,0,75,0.873,False,25.95639302040383,128.61561985061468,,True,False
ZL-00228,2024-10-01,2024,train,147.7079107505071,72820.0,493,Industrie,10,23,1,208,0.783,False,666.9858456347503,289.26810254022377,,False,False
ZL-00228,2024-11-01,2024,train,159.1156186612576,78444.0,493,Industrie,11,21,1,288,0.977,False,147.7079107505071,280.2167164685537,,False,False
ZL-00228,2024-12-01,2024,train,201.0344827586207,99110.0,493,Industrie,12,22,2,340,0.959,False,159.1156186612576,324.603125015505,,False,False
ZL-00228,2025-01-01,2025,test,187.1237322515213,92252.0,493,Industrie,1,23,1,435,,False,201.0344827586207,169.28600405679512,223.49898580121703,False,False
ZL-00228,2025-02-01,2025,test,177.3793103448276,87448.0,493,Industrie,2,20,0,365,1.075,False,187.1237322515213,182.42461122379984,197.36713995943205,False,False
ZL-00228,2025-03-01,2025,test,197.2738336713996,97256.0,493,Industrie,3,21,0,280,1.069,False,177.3793103448276,188.51250845165657,238.60649087221094,False,False
ZL-00228,2025-04-01,2025,test,249.54563894523326,123026.0,493,Industrie,4,22,1,198,1.132,False,197.2738336713996,187.2589587559162,241.5557809330629,True,False
ZL-00228,2025-05-01,2025,test,232.27180527383368,114510.0,493,Industrie,5,22,1,145,1.031,False,249.54563894523326,208.06626098715353,191.79107505070994,False,False
ZL-00228,2025-06-01,2025,test,24.687199534203685,12170.789370362418,493,Industrie,6,21,0,0,1.089,False,232.27180527383368,226.36375929682214,185.02839756592292,False,False
ZL-00228,2025-07-01,2025,test,110.4787018255578,54466.0,493,Industrie,7,23,0,0,,False,24.687199534203685,168.83488125109022,174.86206896551724,False,False
ZL-00228,2025-08-01,2025,test,178.16430020283977,87835.0,493,Industrie,8,21,0,0,0.964,False,110.4787018255578,122.47923554453172,25.95639302040383,False,False
ZL-00228,2025-09-01,2025,test,146.12778904665313,72041.0,493,Industrie,9,22,0,10,0.796,False,178.16430020283977,104.44340052086707,666.9858456347503,False,False
ZL-00228,2025-10-01,2025,test,240.5578093306288,118595.0,493,Industrie,10,23,1,100,0.998,False,146.12778904665313,144.9235970250169,147.7079107505071,False,False
ZL-00228,2025-11-01,2025,test,183.90466531440163,90665.0,493,Industrie,11,20,1,340,0.935,False,240.5578093306288,188.28329952670728,159.1156186612576,False,False
ZL-00228,2025-12-01,2025,test,211.67545638945234,104356.0,493,Industrie,12,23,2,442,1.096,False,183.90466531440163,190.19675456389453,201.0344827586207,False,False
ZL-00229,2024-01-01,2024,train,162.5137614678899,17714.0,109,Industrie,1,23,1,398,1.069,False,,959.9082568807339,,False,False
ZL-00229,2024-02-01,2024,train,188.42201834862385,20538.0,109,Industrie,2,21,0,418,1.119,False,162.5137614678899,497.151376146789,,False,False
ZL-00229,2024-03-01,2024,train,160.72477064220183,17519.0,109,Industrie,3,21,0,300,1.074,False,188.42201834862385,175.4678899082569,,False,False
ZL-00229,2024-04-01,2024,train,169.3302752293578,18457.0,109,Industrie,4,22,1,80,1.123,False,160.72477064220183,170.55351681957183,,False,False
ZL-00229,2024-05-01,2024,train,175.9724770642202,19181.0,109,Industrie,5,23,1,30,0.995,False,169.3302752293578,172.8256880733945,,False,False
ZL-00229,2024-06-01,2024,train,135.60550458715596,14781.0,109,Industrie,6,20,0,35,1.015,False,175.9724770642202,168.67584097859327,,False,False
ZL-00229,2024-07-01,2024,train,164.9908256880734,17984.0,109,Industrie,7,23,0,38,0.938,False,135.60550458715596,160.30275229357798,,False,False
ZL-00229,2024-08-01,2024,train,146.8165137614679,16003.0,109,Industrie,8,22,0,0,0.86,False,164.9908256880734,158.85626911314984,,False,False
ZL-00229,2024-09-01,2024,train,129.1651376146789,14079.0,109,Industrie,9,21,0,70,0.949,False,146.8165137614679,149.13761467889907,,False,False
ZL-00229,2024-10-01,2024,train,164.29357798165137,17908.0,109,Industrie,10,23,1,162,0.91,False,129.1651376146789,146.9908256880734,,False,False
ZL-00229,2024-11-01,2024,train,136.6605504587156,14896.0,109,Industrie,11,21,1,322,0.851,False,164.29357798165137,146.7584097859327,,False,False
ZL-00229,2024-12-01,2024,train,139.73394495412845,15231.0,109,Industrie,12,22,2,332,1.045,False,136.6605504587156,143.3730886850153,,False,False
ZL-00229,2025-01-01,2025,test,206.78899082568807,22540.0,109,Industrie,1,23,1,428,1.151,False,139.73394495412845,146.8960244648318,162.5137614678899,True,False
ZL-00229,2025-02-01,2025,test,134.0183486238532,14608.0,109,Industrie,2,20,0,350,0.938,False,206.78899082568807,161.06116207951072,188.42201834862385,False,False
ZL-00229,2025-03-01,2025,test,163.4862385321101,17820.0,109,Industrie,3,21,0,272,1.063,False,134.0183486238532,160.1804281345566,160.72477064220183,False,False
ZL-00229,2025-04-01,2025,test,192.0183486238532,20930.0,109,Industrie,4,22,1,140,1.092,False,163.4862385321101,168.09785932721712,169.3302752293578,False,False
ZL-00229,2025-05-01,2025,test,112.1743119266055,12227.0,109,Industrie,5,22,1,85,1.01,True,192.0183486238532,163.1743119266055,175.9724770642202,False,False
ZL-00229,2025-06-01,2025,test,191.54128440366972,20878.0,109,Industrie,6,21,0,35,1.051,False,112.1743119266055,155.89296636085626,135.60550458715596,False,False
ZL-00229,2025-07-01,2025,test,379.28303972000094,41341.8513294801,109,Industrie,7,23,0,0,0.854,False,191.54128440366972,165.24464831804283,164.9908256880734,True,False
ZL-00229,2025-08-01,2025,test,125.4954128440367,13679.0,109,Industrie,8,21,0,0,0.791,False,379.28303972000094,227.6662120167587,146.8165137614679,False,False
ZL-00229,2025-09-01,2025,test,130.75229357798165,14252.0,109,Industrie,9,22,0,0,0.869,False,125.4954128440367,232.10657898923574,129.1651376146789,False,False
ZL-00229,2025-10-01,2025,test,137.78899082568807,15019.0,109,Industrie,10,23,1,148,0.852,False,130.75229357798165,211.8435820473398,164.29357798165137,False,False
ZL-00229,2025-11-01,2025,test,138.44954128440367,15091.0,109,Industrie,11,20,1,275,1.015,False,137.78899082568807,131.34556574923548,136.6605504587156,False,False
ZL-00229,2025-12-01,2025,test,191.77064220183487,20903.0,109,Industrie,12,23,2,342,1.03,False,138.44954128440367,135.66360856269114,139.73394495412845,False,False
ZL-00230,2024-01-01,2024,train,156.88571428571427,10982.0,70,Gewerbe,1,23,1,400,1.347,False,,215.07142857142858,,False,False
ZL-00230,2024-02-01,2024,train,149.24285714285713,10447.0,70,Gewerbe,2,21,0,332,1.043,False,156.88571428571427,186.2357142857143,,False,False
ZL-00230,2024-03-01,2024,train,135.87142857142857,9511.0,70,Gewerbe,3,21,0,290,1.028,False,149.24285714285713,153.06428571428572,,False,False
ZL-00230,2024-04-01,2024,train,145.18571428571428,10163.0,70,Gewerbe,4,22,1,192,1.24,False,135.87142857142857,147.33333333333334,,False,False
ZL-00230,2024-05-01,2024,train,163.88571428571427,11472.0,70,Gewerbe,5,23,1,112,,False,145.18571428571428,143.43333333333334,,True,False
ZL-00230,2024-06-01,2024,train,118.84285714285714,8319.0,70,Gewerbe,6,20,0,0,0.982,False,163.88571428571427,148.31428571428572,,False,False
ZL-00230,2024-07-01,2024,train,117.61428571428571,8233.0,70,Gewerbe,7,23,0,0,0.9,False,118.84285714285714,142.63809523809522,,False,False
ZL-00230,2024-08-01,2024,train,121.98571428571428,8539.0,70,Gewerbe,8,22,0,0,0.88,False,117.61428571428571,133.44761904761904,,False,False
ZL-00230,2024-09-01,2024,train,90.5,6335.0,70,Gewerbe,9,21,0,42,0.782,False,121.98571428571428,119.48095238095237,,False,False
ZL-00230,2024-10-01,2024,train,104.37142857142857,7306.0,70,Gewerbe,10,23,1,175,0.714,False,90.5,110.03333333333333,,False,False
ZL-00230,2024-11-01,2024,train,124.4,8708.0,70,Gewerbe,11,21,1,290,0.944,False,104.37142857142857,105.61904761904762,,False,False
ZL-00230,2024-12-01,2024,train,139.02857142857144,9732.0,70,Gewerbe,12,22,2,362,1.001,False,124.4,106.42380952380952,,False,False
ZL-00230,2025-01-01,2025,test,128.61428571428573,9003.0,70,Gewerbe,1,23,1,342,0.964,False,139.02857142857144,122.6,156.88571428571427,False,False
ZL-00230,2025-02-01,2025,test,134.21428571428572,9395.0,70,Gewerbe,2,20,0,370,1.081,False,128.61428571428573,130.68095238095236,149.24285714285713,False,False
ZL-00230,2025-03-01,2025,test,121.7,8519.0,70,Gewerbe,3,21,0,302,1.037,False,134.21428571428572,133.95238095238093,135.87142857142857,False,False
ZL-00230,2025-04-01,2025,test,135.37142857142857,9476.0,70,Gewerbe,4,22,1,195,1.16,False,121.7,128.1761904761905,145.18571428571428,False,False
ZL-00230,2025-05-01,2025,test,134.95714285714286,9447.0,70,Gewerbe,5,22,1,50,1.073,False,135.37142857142857,130.42857142857142,163.88571428571427,False,False
ZL-00230,2025-06-01,2025,test,128.21428571428572,8975.0,70,Gewerbe,6,21,0,73,1.013,False,134.95714285714286,130.6761904761905,118.84285714285714,False,False
ZL-00230,2025-07-01,2025,test,494.49764252458107,34614.834976720675,70,Gewerbe,7,23,0,0,0.967,False,128.21428571428572,132.84761904761905,117.61428571428571,True,False
ZL-00230,2025-08-01,2025,test,96.92857142857143,6785.0,70,Gewerbe,8,21,0,0,0.958,False,494.49764252458107,252.5563570320032,121.98571428571428,False,False
ZL-00230,2025-09-01,2025,test,105.12857142857143,7359.0,70,Gewerbe,9,22,0,115,0.864,False,96.92857142857143,239.88016655581274,90.5,False,False
ZL-00230,2025-10-01,2025,test,124.31428571428572,8702.0,70,Gewerbe,10,23,1,162,0.919,False,105.12857142857143,232.1849284605746,104.37142857142857,False,False
ZL-00230,2025-11-01,2025,test,145.0142857142857,10151.0,70,Gewerbe,11,20,1,292,1.071,False,124.31428571428572,108.79047619047618,124.4,False,False
ZL-00230,2025-12-01,2025,test,157.8,11046.0,70,Gewerbe,12,23,2,342,1.077,False,145.0142857142857,124.81904761904762,139.02857142857144,False,False
ZL-00231,2024-01-01,2024,train,146.13333333333333,4384.0,30,Kommunal,1,23,1,410,1.092,False,,314.21666666666664,,True,False
ZL-00231,2024-02-01,2024,train,95.26666666666667,2858.0,30,Kommunal,2,21,0,330,1.142,False,146.13333333333333,242.25,,False,False
ZL-00231,2024-03-01,2024,train,137.46666666666667,4124.0,30,Kommunal,3,21,0,272,1.084,False,95.26666666666667,120.7,,False,False
ZL-00231,2024-04-01,2024,train,122.06666666666666,3662.0,30,Kommunal,4,22,1,108,1.078,False,137.46666666666667,126.28888888888888,,False,False
ZL-00231,2024-05-01,2024,train,106.86666666666666,3206.0,30,Kommunal,5,23,1,127,1.067,False,122.06666666666666,118.26666666666667,,False,False
ZL-00231,2024-06-01,2024,train,81.43333333333334,2443.0,30,Kommunal,6,20,0,0,0.972,False,106.86666666666666,122.13333333333334,,False,False
ZL-00231,2024-07-01,2024,train,110.5,3315.0,30,Kommunal,7,23,0,0,1.076,False,81.43333333333334,103.45555555555555,,False,False
ZL-00231,2024-08-01,2024,train,86.66666666666667,2600.0,30,Kommunal,8,22,0,0,0.9,False,110.5,99.6,,False,False
ZL-00231,2024-09-01,2024,train,90.23333333333333,2707.0,30,Kommunal,9,21,0,5,0.873,False,86.66666666666667,92.86666666666666,,False,False
ZL-00231,2024-10-01,2024,train,76.03333333333333,2281.0,30,Kommunal,10,23,1,258,0.964,True,90.23333333333333,95.8,,False,False
ZL-00231,2024-11-01,2024,train,104.36666666666666,3131.0,30,Kommunal,11,21,1,258,0.94,False,76.03333333333333,84.3111111111111,,False,False
ZL-00231,2024-12-01,2024,train,110.6,3318.0,30,Kommunal,12,22,2,338,0.978,False,104.36666666666666,90.2111111111111,,False,False
ZL-00231,2025-01-01,2025,test,143.5,4305.0,30,Kommunal,1,23,1,350,1.096,False,110.6,97.0,146.13333333333333,False,False
ZL-00231,2025-02-01,2025,test,121.8,3654.0,30,Kommunal,2,20,0,420,1.162,False,143.5,119.48888888888888,95.26666666666667,False,False
ZL-00231,2025-03-01,2025,test,111.8,3354.0,30,Kommunal,3,21,0,252,1.262,False,121.8,125.3,137.46666666666667,False,False
ZL-00231,2025-04-01,2025,test,99.86666666666666,2996.0,30,Kommunal,4,22,1,167,1.021,False,111.8,125.7,122.06666666666666,False,False
ZL-00231,2025-05-01,2025,test,114.73333333333333,3442.0,30,Kommunal,5,22,1,60,1.016,False,99.86666666666666,111.15555555555555,106.86666666666666,False,False
ZL-00231,2025-06-01,2025,test,114.66666666666667,3440.0,30,Kommunal,6,21,0,0,0.994,False,114.73333333333333,108.8,81.43333333333334,False,False
ZL-00231,2025-07-01,2025,test,114.66666666666667,3440.0,30,Kommunal,7,23,0,0,1.0,False,114.66666666666667,109.75555555555555,110.5,False,False
ZL-00231,2025-08-01,2025,test,113.2,3396.0,30,Kommunal,8,21,0,0,0.933,False,114.66666666666667,114.68888888888888,86.66666666666667,False,False
ZL-00231,2025-09-01,2025,test,73.33333333333333,2200.0,30,Kommunal,9,22,0,40,0.859,False,113.2,114.17777777777776,90.23333333333333,False,False
ZL-00231,2025-10-01,2025,test,110.53333333333333,3316.0,30,Kommunal,10,23,1,148,0.952,False,73.33333333333333,100.4,76.03333333333333,False,False
ZL-00231,2025-11-01,2025,test,77.26666666666667,2318.0,30,Kommunal,11,20,1,285,0.871,False,110.53333333333333,99.02222222222221,104.36666666666666,False,False
ZL-00231,2025-12-01,2025,test,145.96666666666667,4379.0,30,Kommunal,12,23,2,380,1.151,False,77.26666666666667,87.04444444444444,110.6,True,False
ZL-00232,2024-01-01,2024,train,123.1948051948052,9486.0,77,Gewerbe,1,23,1,392,1.008,False,,36.58441558441559,,False,False
ZL-00232,2024-02-01,2024,train,18.760609356990283,1444.5669204882518,77,Gewerbe,2,21,0,398,,False,123.1948051948052,76.64935064935065,,False,False
ZL-00232,2024-03-01,2024,train,126.72727272727273,9758.0,77,Gewerbe,3,21,0,242,1.198,False,18.760609356990283,70.97770727589774,,False,False
ZL-00232,2024-04-01,2024,train,118.7012987012987,9140.0,77,Gewerbe,4,22,1,127,1.015,False,126.72727272727273,89.56089575968939,,False,False
ZL-00232,2024-05-01,2024,train,96.62337662337663,7440.0,77,Gewerbe,5,23,1,105,1.034,False,118.7012987012987,88.0630602618539,,False,False
ZL-00232,2024-06-01,2024,train,101.22077922077922,7794.0,77,Gewerbe,6,20,0,0,0.989,False,96.62337662337663,114.01731601731602,,False,False
ZL-00232,2024-07-01,2024,train,88.07792207792208,6782.0,77,Gewerbe,7,23,0,0,0.958,False,101.22077922077922,105.51515151515152,,False,False
ZL-00232,2024-08-01,2024,train,93.06493506493507,7166.0,77,Gewerbe,8,22,0,0,0.951,False,88.07792207792208,95.3073593073593,,False,False
ZL-00232,2024-09-01,2024,train,85.6103896103896,6592.0,77,Gewerbe,9,21,0,0,0.742,False,93.06493506493507,94.12121212121211,,False,False
ZL-00232,2024-10-01,2024,train,77.32467532467533,5954.0,77,Gewerbe,10,23,1,152,0.78,False,85.6103896103896,88.91774891774892,,False,False
ZL-00232,2024-11-01,2024,train,112.49350649350649,8662.0,77,Gewerbe,11,21,1,305,1.198,False,77.32467532467533,85.33333333333334,,False,False
ZL-00232,2024-12-01,2024,train,101.83116883116882,7841.0,77,Gewerbe,12,22,2,398,0.983,False,112.49350649350649,91.80952380952381,,False,False
ZL-00232,2025-01-01,2025,test,98.31168831168831,7570.0,77,Gewerbe,1,23,1,388,0.944,False,101.83116883116882,97.21645021645023,123.1948051948052,False,False
ZL-00232,2025-02-01,2025,test,115.51948051948052,8895.0,77,Gewerbe,2,20,0,302,,False,98.31168831168831,104.2121212121212,18.760609356990283,False,False
ZL-00232,2025-03-01,2025,test,109.98701298701299,8469.0,77,Gewerbe,3,21,0,338,1.108,False,115.51948051948052,105.22077922077922,126.72727272727273,False,False
ZL-00232,2025-04-01,2025,test,132.74025974025975,10221.0,77,Gewerbe,4,22,1,170,1.13,False,109.98701298701299,107.93939393939395,118.7012987012987,True,False
ZL-00232,2025-05-01,2025,test,125.25974025974025,9645.0,77,Gewerbe,5,22,1,77,1.17,False,132.74025974025975,119.41558441558442,96.62337662337663,False,False
ZL-00232,2025-06-01,2025,test,92.03896103896103,7087.0,77,Gewerbe,6,21,0,17,1.131,False,125.25974025974025,122.66233766233766,101.22077922077922,False,False
ZL-00232,2025-07-01,2025,test,94.18181818181819,7252.0,77,Gewerbe,7,23,0,0,0.859,False,92.03896103896103,116.67965367965368,88.07792207792208,False,False
ZL-00232,2025-08-01,2025,test,74.66233766233766,5749.0,77,Gewerbe,8,21,0,0,0.825,False,94.18181818181819,103.82683982683983,93.06493506493507,False,False
ZL-00232,2025-09-01,2025,test,83.37662337662337,6420.0,77,Gewerbe,9,22,0,3,0.862,False,74.66233766233766,86.96103896103897,85.6103896103896,False,False
ZL-00232,2025-10-01,2025,test,99.28571428571429,7645.0,77,Gewerbe,10,23,1,100,0.812,False,83.37662337662337,84.07359307359307,77.32467532467533,False,False
ZL-00232,2025-11-01,2025,test,89.84415584415585,6918.0,77,Gewerbe,11,20,1,272,1.02,False,99.28571428571429,85.77489177489178,112.49350649350649,False,False
ZL-00232,2025-12-01,2025,test,127.07792207792208,9785.0,77,Gewerbe,12,23,2,380,1.197,False,89.84415584415585,90.83549783549783,101.83116883116882,True,False
ZL-00233,2024-01-01,2024,train,181.32954545454547,15957.0,88,Gewerbe,1,23,1,418,1.077,False,,82.74431818181819,,True,False
ZL-00233,2024-02-01,2024,train,149.5,13156.0,88,Gewerbe,2,21,0,372,1.156,False,181.32954545454547,129.9715909090909,,False,False
ZL-00233,2024-03-01,2024,train,146.1931818181818,12865.0,88,Gewerbe,3,21,0,205,1.103,False,149.5,165.41477272727272,,False,False
ZL-00233,2024-04-01,2024,train,150.0568181818182,13205.0,88,Gewerbe,4,22,1,180,1.157,False,146.1931818181818,159.00757575757575,,False,False
ZL-00233,2024-05-01,2024,train,133.60227272727272,11757.0,88,Gewerbe,5,23,1,108,0.99,False,150.0568181818182,148.58333333333334,,False,False
ZL-00233,2024-06-01,2024,train,103.0909090909091,9072.0,88,Gewerbe,6,20,0,15,0.924,False,133.60227272727272,143.2840909090909,,False,False
ZL-00233,2024-07-01,2024,train,92.63636363636364,8152.0,88,Gewerbe,7,23,0,0,0.78,False,103.0909090909091,128.91666666666666,,False,False
ZL-00233,2024-08-01,2024,train,114.38636363636364,10066.0,88,Gewerbe,8,22,0,0,0.935,False,92.63636363636364,109.77651515151516,,False,False
ZL-00233,2024-09-01,2024,train,125.06818181818181,11006.0,88,Gewerbe,9,21,0,52,0.961,False,114.38636363636364,103.37121212121211,,False,False
ZL-00233,2024-10-01,2024,train,120.04545454545455,10564.0,88,Gewerbe,10,23,1,133,0.953,False,125.06818181818181,110.6969696969697,,False,False
ZL-00233,2024-11-01,2024,train,119.47727272727273,10514.0,88,Gewerbe,11,21,1,300,0.933,False,120.04545454545455,119.83333333333334,,False,False
ZL-00233,2024-12-01,2024,train,150.27272727272728,13224.0,88,Gewerbe,12,22,2,440,0.975,False,119.47727272727273,121.53030303030302,,False,False
ZL-00233,2025-01-01,2025,test,155.88636363636363,13718.0,88,Gewerbe,1,23,1,440,1.068,False,150.27272727272728,129.9318181818182,181.32954545454547,False,False
ZL-00233,2025-02-01,2025,test,162.26136363636363,14279.0,88,Gewerbe,2,20,0,408,1.048,False,155.88636363636363,141.87878787878788,149.5,False,False
ZL-00233,2025-03-01,2025,test,168.47727272727272,14826.0,88,Gewerbe,3,21,0,282,1.225,False,162.26136363636363,156.14015151515153,146.1931818181818,True,False
ZL-00233,2025-04-01,2025,test,131.97727272727272,11614.0,88,Gewerbe,4,22,1,172,1.214,False,168.47727272727272,162.20833333333334,150.0568181818182,False,False
ZL-00233,2025-05-01,2025,test,117.4659090909091,10337.0,88,Gewerbe,5,22,1,45,0.99,False,131.97727272727272,154.23863636363637,133.60227272727272,False,False
ZL-00233,2025-06-01,2025,test,88.25,7766.0,88,Gewerbe,6,21,0,45,0.925,False,117.4659090909091,139.3068181818182,103.0909090909091,False,False
ZL-00233,2025-07-01,2025,test,109.5340909090909,9639.0,88,Gewerbe,7,23,0,0,0.819,False,88.25,112.56439393939394,92.63636363636364,False,False
ZL-00233,2025-08-01,2025,test,120.75,10626.0,88,Gewerbe,8,21,0,0,0.85,False,109.5340909090909,105.08333333333334,114.38636363636364,False,False
ZL-00233,2025-09-01,2025,test,115.79545454545455,10190.0,88,Gewerbe,9,22,0,117,0.848,False,120.75,106.1780303030303,125.06818181818181,False,False
ZL-00233,2025-10-01,2025,test,113.625,9999.0,88,Gewerbe,10,23,1,150,0.875,False,115.79545454545455,115.35984848484848,120.04545454545455,False,False
ZL-00233,2025-11-01,2025,test,118.42045454545455,10421.0,88,Gewerbe,11,20,1,225,0.818,False,113.625,116.72348484848484,119.47727272727273,False,False
ZL-00233,2025-12-01,2025,test,123.76136363636364,10891.0,88,Gewerbe,12,23,2,342,0.941,False,118.42045454545455,115.9469696969697,150.27272727272728,False,False
ZL-00234,2024-01-01,2024,train,113.36170212765957,10656.0,94,Gewerbe,1,23,1,403,1.017,False,,108.61702127659575,,True,False
ZL-00234,2024-02-01,2024,train,102.74468085106383,9658.0,94,Gewerbe,2,21,0,332,1.188,False,113.36170212765957,112.11170212765957,,False,False
ZL-00234,2024-03-01,2024,train,103.70212765957447,9748.0,94,Gewerbe,3,21,0,268,1.07,False,102.74468085106383,108.05319148936171,,False,False
