zaehler_id,kunde_id,kundentyp,vertragsleistung_kw,monat,monat_idx,arbeitstage,feiertage_im_monat,mittlere_temperatur_c,heiztage,produktionsplan_index,wartung_aktiv,vormonat_verbrauch_kwh,letzte_3_monate_durchschnitt_kwh,vorjahr_monat_verbrauch_kwh,verbrauch_kwh,jahr,abweichung_vormonat_prozent,abweichung_3m_prozent,stunden_im_monat,max_verbrauch_kwh,auslastung_prozent,verbrauch_ueber_vertragsleistung
ZL-00057,KD-449457,Industrie,217,2024-12-01,12,22,2,3.9,328,0.946,0,46733.0,40020.0,,49069.0,2024,4.998609119893866,22.611194402798603,744,161448,30.393067736980328,False
ZL-00057,KD-449457,Industrie,217,2025-01-01,1,23,1,0.3,418,1.009,0,49069.0,41532.0,66609.0,45105.0,2025,-8.07842018382278,8.603004911875182,744,161448,27.937788018433178,False
ZL-00057,KD-449457,Industrie,217,2025-02-01,2,20,0,3.4,340,1.047,0,45105.0,46969.0,48036.0,49841.0,2025,10.499944573772309,6.114671378994656,672,145824,34.178873162168095,False
ZL-00057,KD-449457,Industrie,217,2025-03-01,3,21,0,6.2,270,1.13,0,49841.0,48005.0,47266.0,54502.0,2025,9.351738528520697,13.53400687428393,744,161448,33.75823794658342,False
ZL-00057,KD-449457,Industrie,217,2025-04-01,4,22,1,10.1,172,1.219,0,54502.0,49816.0,56379.0,66230.0,2025,21.51847638618766,32.94925325196724,720,156240,42.38991295442908,False
ZL-00057,KD-449457,Industrie,217,2025-05-01,5,22,1,13.9,77,1.212,0,66230.0,56857.66666666666,43241.0,68266.0,2025,3.0741355881020684,20.064723021814725,744,161448,42.283583568703236,False
ZL-00057,KD-449457,Industrie,217,2025-06-01,6,21,0,19.6,0,0.978,0,68266.0,62999.333333333336,47654.0,52669.0,2025,-22.847391087803594,-16.397528016169485,720,156240,33.71031746031746,False
ZL-00057,KD-449457,industrie,217,2025-07-01,7,23,0,21.0,0,0.873,0,52669.0,62388.333333333336,52286.0,30242.0,2025,-42.581024891302285,-51.52619346565864,744,161448,18.731727862841286,False
ZL-00057,KD-449457,Industrie,217,2025-08-01,8,21,0,20.1,0,,0,30242.0,50392.333333333336,32099.0,41520.0,2025,37.292507109318166,-17.606514218432704,744,161448,25.717258807789506,False
ZL-00057,KD-449457,Industrie,217,2025-09-01,9,22,0,14.7,58,0.885,0,41520.0,41477.0,44533.0,38915.0,2025,-6.274084778420039,-6.1769173276755795,720,156240,24.907194060419865,False
ZL-00057,KD-449457,Industrie,217,2025-10-01,10,23,1,11.1,148,0.872,0,38915.0,36892.333333333336,28794.0,45000.0,2025,15.636643967621739,21.976562429411704,744,161448,27.87275159803776,False
ZL-00057,KD-449457,Industrie,217,2025-11-01,11,20,1,6.8,255,0.837,0,45000.0,41811.66666666666,46733.0,35292.0,2025,-21.573333333333334,-15.592936580699146,720,156240,22.58832565284178,False
ZL-00057,KD-449457,Industrie,217,2025-12-01,12,23,2,1.2,395,1.115,0,35292.0,39735.66666666666,49069.0,63545.0,2025,80.05496996486457,59.919300041105004,744,161448,39.3594222288291,False
ZL-00058,KD-765987,Industrie,135,2024-01-01,1,23,1,2.4,365,1.082,0,,40146.0,,26414.0,2024,,-34.205151198126835,744,100440,26.298287534846676,False
ZL-00058,KD-765987,Industrie,135,2024-02-01,2,21,0,0.6,410,1.13,0,26414.0,30853.0,,27657.0,2024,4.705837813280836,-10.358798171976794,696,93960,29.43486590038314,False
ZL-00058,KD-765987,Industrie,135,2024-03-01,3,21,0,6.6,260,1.193,0,27657.0,27035.5,,26112.0,2024,-5.586289185378024,-3.4158791218952858,744,100440,25.997610513739545,False
ZL-00058,KD-765987,Industrie,135,2024-04-01,4,22,1,6.6,260,1.132,0,26112.0,26727.666666666668,,28543.0,2024,9.309895833333332,6.7919633837596445,720,97200,29.365226337448558,False
ZL-00058,KD-765987,Industrie,135,2024-05-01,5,23,1,13.2,95,1.193,0,28543.0,27437.33333333333,,22758.0,2024,-20.267666327996356,-17.0546214403732,744,100440,22.65830346475508,False
ZL-00058,KD-765987,Industrie,135,2024-06-01,6,20,0,20.1,0,1.081,0,22758.0,25804.33333333333,,22492.0,2024,-1.1688197556903066,-12.836345316678061,720,97200,23.13991769547325,False
ZL-00058,KD-765987,Industrie,135,2024-07-01,7,23,0,20.6,0,0.88,0,22492.0,24597.666666666668,,18592.0,2024,-17.339498488351413,-24.415594975133146,744,100440,18.510553564317007,False
ZL-00058,KD-765987,Industrie,135,2024-08-01,8,22,0,21.3,0,0.877,0,18592.0,21280.666666666668,,23881.0,2024,28.447719449225474,12.219228720904727,744,100440,23.77638391079251,False
ZL-00058,KD-765987,Industrie,135,2024-09-01,9,21,0,14.0,75,0.803,0,23881.0,21655.0,,19124.0,2024,-19.919601356727103,-11.687831909489725,720,97200,19.674897119341566,False
ZL-00058,KD-765987,Industrie,135,2024-10-01,10,23,1,11.2,145,1.021,0,19124.0,20532.33333333333,,26081.0,2024,36.378372725371264,27.024043378736007,744,100440,25.966746316208685,False
ZL-00058,KD-765987,Industrie,135,2024-11-01,11,21,1,7.9,228,0.867,0,26081.0,23028.666666666668,,19837.0,2024,-23.940799815957977,-13.859537388182849,720,97200,20.40843621399177,False
ZL-00058,KD-765987,Industrie,135,2024-12-01,12,22,2,2.9,352,0.99,0,19837.0,21680.666666666668,,24380.0,2024,22.90164843474316,12.450416653854427,744,100440,24.27319792911191,False
ZL-00058,KD-765987,Industrie,135,2025-01-01,1,23,1,1.8,380,1.104,0,24380.0,23432.666666666668,26414.0,31967.0,2025,31.11977030352748,36.42066630629605,744,100440,31.826961369972125,False
ZL-00058,KD-765987,Industrie,135,2025-02-01,2,20,0,4.4,315,1.17,0,31967.0,25394.666666666668,27657.0,26584.0,2025,-16.83924046673132,4.683398088837546,672,90720,29.30335097001764,False
ZL-00058,KD-765987,Industrie,135,2025-03-01,3,21,0,4.4,315,1.204,0,26584.0,27643.666666666668,26112.0,27555.0,2025,3.6525729762263017,-0.32074857411583557,744,100440,27.434289127837513,False
ZL-00058,KD-765987,Industrie,135,2025-04-01,4,22,1,9.7,183,1.194,0,27555.0,28702.0,28543.0,24403.0,2025,-11.43894030121575,-14.97805031008292,720,97200,25.105967078189302,False
ZL-00058,KD-765987,Industrie,135,2025-05-01,5,22,1,11.4,140,1.13,0,24403.0,26180.666666666668,22758.0,26388.0,2025,8.134245789452118,0.7919329785337735,744,100440,26.272401433691755,False
ZL-00058,KD-765987,Industrie,135,2025-06-01,6,21,0,15.4,40,0.965,0,26388.0,26115.33333333333,22492.0,22373.0,2025,-15.215249355767774,-14.330023230286152,720,97200,23.017489711934154,False
ZL-00058,KD-765987,Industrie,135,2025-07-01,7,23,0,20.6,0,0.881,0,22373.0,24388.0,18592.0,23415.0,2025,4.657399544093327,-3.989667049368542,744,100440,23.31242532855436,False
ZL-00058,KD-765987,Industrie,135,2025-08-01,8,21,0,17.6,0,0.873,0,23415.0,24058.666666666668,23881.0,21507.0,2025,-8.14862267777066,-10.606018621148309,744,100440,21.41278375149343,False
ZL-00058,KD-765987,Industrie,135,2025-09-01,9,22,0,16.1,22,0.806,0,21507.0,22431.666666666668,19124.0,21198.0,2025,-1.436741526014786,-5.499665651237096,720,97200,21.808641975308642,False
ZL-00058,KD-765987,Industrie,135,2025-10-01,10,23,1,13.5,88,0.817,0,21198.0,22040.0,26081.0,20785.0,2025,-1.9482970091518066,-5.694192377495463,744,100440,20.69394663480685,False
ZL-00058,KD-765987,Industrie,135,2025-11-01,11,20,1,5.7,282,0.891,0,20785.0,21163.33333333333,19837.0,18473.0,2025,-11.123406302622083,-12.712238147739782,720,97200,19.005144032921812,False
ZL-00058,KD-765987,industrie,135,2025-12-01,12,23,2,2.8,355,1.168,0,18473.0,20152.0,24380.0,29948.0,2025,62.11768527039463,48.61055974593093,744,100440,29.81680605336519,False
ZL-00059,KD-370936,Industrie,200,2024-01-01,1,23,1,2.1,372,1.199,0,,19629.0,,44620.0,2024,,127.31672525345152,744,148800,29.986559139784948,False
ZL-00059,KD-370936,Industrie,200,2024-02-01,2,21,0,0.2,420,1.111,0,44620.0,31546.5,,34353.0,2024,-23.009861048857015,8.896391041795445,696,139200,24.67887931034483,False
ZL-00059,KD-370936,Industrie,200,2024-03-01,3,21,0,5.1,298,0.985,0,34353.0,39486.5,,38535.0,2024,12.173609291764912,-2.409684322489965,744,148800,25.89717741935484,False
ZL-00059,KD-370936,Industrie,200,2024-04-01,4,22,1,8.5,212,1.083,0,38535.0,39169.333333333336,,34114.0,2024,-11.472687167510056,-12.906355311978764,720,144000,23.690277777777776,False
ZL-00059,KD-370936,Industrie,200,2024-05-01,5,23,1,13.2,95,1.145,0,34114.0,35667.333333333336,,41341.0,2024,21.184850794395263,15.90717930505971,744,148800,27.78293010752688,False
ZL-00059,KD-370936,Industrie,200,2024-06-01,6,20,0,18.1,0,0.875,0,41341.0,37996.66666666666,,30530.0,2024,-26.150794610677053,-19.65084656548818,720,144000,21.20138888888889,False
ZL-00059,KD-370936,Industrie,200,2024-07-01,7,23,0,18.1,0,0.973,0,30530.0,35328.333333333336,,45735.0,2024,49.80347199475925,29.45699863188186,744,148800,30.735887096774196,False
ZL-00059,KD-370936,Industrie,200,2024-08-01,8,22,0,18.9,0,0.913,0,45735.0,39202.0,,32814.0,2024,-28.251885864217773,-16.29508698535789,744,148800,22.052419354838708,False
ZL-00059,KD-370936,Industrie,200,2024-09-01,9,21,0,13.4,90,0.851,0,32814.0,36359.66666666666,,25014.0,2024,-23.770341927226184,-31.203989768883083,720,144000,17.370833333333334,False
ZL-00059,KD-370936,Industriekunde,200,2024-10-01,10,23,1,12.8,105,0.867,0,25014.0,34521.0,,34676.0,2024,38.62636923322939,0.4490020567190985,744,148800,23.303763440860216,False
ZL-00059,KD-370936,Industrie,200,2024-11-01,11,21,1,5.2,295,0.853,0,34676.0,30834.666666666668,,31814.0,2024,-8.253547121928712,3.1760788722649793,720,144000,22.093055555555555,False
ZL-00059,KD-370936,Industrie,200,2024-12-01,12,22,2,4.3,318,1.056,0,31814.0,30501.33333333333,,37524.0,2024,17.948073175331615,23.024130092673563,744,148800,25.217741935483872,False
ZL-00059,KD-370936,Industrie,200,2025-01-01,1,23,1,1.1,398,1.1,0,37524.0,34671.333333333336,44620.0,44203.0,2025,17.799275130583094,27.49149152998634,744,148800,29.706317204301076,False
ZL-00059,KD-370936,Industrie,200,2025-02-01,2,20,0,-0.1,428,1.091,0,44203.0,37847.0,34353.0,36239.0,2025,-18.016876682578108,-4.248685496868973,672,134400,26.963541666666668,False
ZL-00059,KD-370936,Industrie,200,2025-03-01,3,21,0,5.7,282,1.087,0,36239.0,39322.0,38535.0,42117.0,2025,16.220094373465052,7.107980265500228,744,148800,28.304435483870964,False
ZL-00059,KD-370936,Industrie,200,2025-04-01,4,22,1,8.4,215,1.034,0,42117.0,40853.0,34114.0,37401.0,2025,-11.197378730678825,-8.449807847648888,720,144000,25.972916666666666,False
ZL-00059,KD-370936,Industrie,200,2025-05-01,5,22,1,14.9,52,1.105,0,37401.0,38585.66666666666,41341.0,39616.0,2025,5.922301542739499,2.6702488834368805,744,148800,26.623655913978496,False
ZL-00059,KD-370936,Industrie,200,2025-06-01,6,21,0,,10,0.984,0,39616.0,39711.333333333336,30530.0,39116.0,2025,-1.2621163166397413,-1.4991522151526913,720,144000,27.163888888888888,False
ZL-00059,KD-370936,Industrie,200,2025-07-01,7,23,0,19.2,0,0.91,0,39116.0,38711.0,45735.0,35926.0,2025,-8.155230596175478,-7.194337526801167,744,148800,24.143817204301072,False
ZL-00059,KD-370936,Industrie,200,2025-08-01,8,21,0,18.4,0,0.745,0,35926.0,38219.333333333336,32814.0,25803.0,2025,-28.17736458275344,-32.48704843970766,744,148800,17.340725806451612,False
ZL-00059,KD-370936,Industrie,200,2025-09-01,9,22,0,,70,0.762,0,25803.0,33615.0,25014.0,34041.0,2025,31.926520172073015,1.2672913877733154,720,144000,23.639583333333334,False
ZL-00059,KD-370936,Industrie,200,2025-10-01,10,23,1,9.5,188,0.774,0,34041.0,31923.33333333333,34676.0,32760.0,2025,-3.763109191856878,2.62086248303228,744,148800,22.016129032258064,False
ZL-00059,KD-370936,Industrie,200,2025-11-01,11,20,1,7.3,242,0.987,0,32760.0,30868.0,31814.0,29213.0,2025,-10.827228327228328,-5.361539458338733,720,144000,20.286805555555556,False
ZL-00059,KD-370936,Industrie,200,2025-12-01,12,23,2,1.7,382,1.014,0,29213.0,32004.666666666668,37524.0,36669.0,2025,25.522883647691096,14.573916303872348,744,148800,24.643145161290324,False
ZL-00060,KD-339931,Gewerbe,80,2024-01-01,1,23,1,0.5,412,1.052,0,,30986.5,,11452.0,2024,,-63.041969890113435,744,59520,19.240591397849464,False
ZL-00060,KD-339931,Gewerbe,80,2024-02-01,2,21,0,1.7,382,1.218,0,11452.0,20332.5,,13218.0,2024,15.420887181278378,-34.9907783105865,696,55680,23.739224137931032,False
ZL-00060,KD-339931,Gewerbe,80,2024-03-01,3,21,0,5.0,300,1.227,0,13218.0,12335.0,,9492.0,2024,-28.188833408987747,-23.048236724766923,744,59520,15.947580645161292,False
ZL-00060,KD-339931,Gewerbe,80,2024-04-01,4,22,1,9.5,188,1.218,0,9492.0,11387.333333333334,,10822.0,2024,14.011799410029498,-4.9645805280721325,720,57600,18.788194444444446,False
ZL-00060,KD-339931,Gewerbe,80,2024-05-01,5,23,1,14.3,67,1.056,0,10822.0,11177.333333333334,,12574.0,2024,16.189244132323047,12.495526661099838,744,59520,21.125672043010752,False
ZL-00060,KD-339931,Gewerbe,80,2024-06-01,6,20,0,15.4,40,0.887,0,12574.0,10962.666666666666,,7411.0,2024,-41.06091935740417,-32.397835076623686,720,57600,12.866319444444443,False
ZL-00060,KD-339931,Gewerbekunde,80,2024-07-01,7,23,0,17.7,0,,1,7411.0,10269.0,,7091.0,2024,-4.317905815679395,-30.94751192910702,744,59520,11.91364247311828,False
ZL-00060,KD-339931,Gewerbe,80,2024-08-01,8,22,0,21.1,0,0.912,0,7091.0,9025.333333333334,,7734.0,2024,9.067832463686363,-14.30787413207269,744,59520,12.993951612903226,False
ZL-00060,KD-339931,Gewerbe,80,2024-09-01,9,21,0,14.5,62,0.894,0,7734.0,7412.0,,9036.0,2024,16.834755624515125,21.910415542363733,720,57600,15.687499999999998,False
ZL-00060,KD-339931,Gewerbe,80,2024-10-01,10,23,1,10.2,170,0.924,0,9036.0,7953.666666666667,,8202.0,2024,-9.229747675962816,3.122249696156905,744,59520,13.780241935483872,False
ZL-00060,KD-339931,Gewerbe,80,2024-11-01,11,21,1,4.0,325,1.146,0,8202.0,8324.0,,11255.0,2024,37.222628627164106,35.211436809226335,720,57600,19.539930555555557,False
ZL-00060,KD-339931,Gewerbe,80,2024-12-01,12,22,2,3.3,342,0.992,0,11255.0,9497.666666666666,,10869.0,2024,-3.4295868502887608,14.438634050468544,744,59520,18.26108870967742,False
ZL-00060,KD-339931,Gewerbe,80,2025-01-01,1,23,1,-0.6,440,1.19,0,10869.0,10108.666666666666,11452.0,13147.0,2025,20.958689851872297,30.05671700850756,744,59520,22.08837365591398,False
ZL-00060,KD-339931,Gewerbe,80,2025-02-01,2,20,0,2.0,375,1.062,0,13147.0,11757.0,13218.0,10401.0,2025,-20.886894348520574,-11.53355447818321,672,53760,19.347098214285715,False
ZL-00060,KD-339931,Gewerbe,80,2025-03-01,3,21,0,3.4,340,1.215,0,10401.0,11472.333333333334,9492.0,11318.0,2025,8.816459955773484,-1.3452654211581538,744,59520,19.015456989247312,False
ZL-00060,KD-339931,Gewerbe,80,2025-04-01,4,22,1,11.2,145,1.273,0,11318.0,11622.0,10822.0,14264.0,2025,26.02933380455911,22.73274823610394,720,57600,24.76388888888889,False
ZL-00060,KD-339931,Gewerbe,80,2025-05-01,5,22,1,15.8,30,1.071,0,14264.0,11994.333333333334,12574.0,11108.0,2025,-22.12563095905777,-7.389600644748914,744,59520,18.66263440860215,False
ZL-00060,KD-339931,Gewerbe,80,2025-06-01,6,21,0,17.7,0,0.846,0,11108.0,12230.0,7411.0,6862.0,2025,-38.22470291681671,-43.89206868356501,720,57600,11.913194444444445,False
ZL-00060,KD-339931,Gewerbe,80,2025-07-01,7,23,0,16.7,8,0.97,0,6862.0,10744.666666666666,7091.0,9552.0,2025,39.20139900903526,-11.100080660172482,744,59520,16.048387096774196,False
ZL-00060,KD-339931,Gewerbe,80,2025-08-01,8,21,0,20.3,0,0.853,0,9552.0,9174.0,7734.0,9623.0,2025,0.7432998324958124,4.894266405057772,744,59520,16.167674731182796,False
ZL-00060,KD-339931,Gewerbe,80,2025-09-01,9,22,0,13.8,80,0.918,0,9623.0,8679.0,9036.0,9578.0,2025,-0.4676296373272369,10.35833621384952,720,57600,16.62847222222222,False
ZL-00060,KD-339931,Gewerbe,80,2025-10-01,10,23,1,9.2,195,0.833,0,9578.0,9584.333333333334,8202.0,9586.0,2025,0.08352474420547087,0.017389489792363166,744,59520,16.105510752688172,False
ZL-00060,KD-339931,Gewerbe,80,2025-11-01,11,20,1,,290,1.116,0,9586.0,9595.666666666666,11255.0,9276.0,2025,-3.23388274567077,-3.331364852190219,720,57600,16.104166666666668,False
ZL-00060,KD-339931,gewerbe,80,2025-12-01,12,23,2,1.4,390,,0,9276.0,9480.0,10869.0,12214.0,2025,31.67313497197068,28.839662447257385,744,59520,20.520833333333332,False
ZL-00061,KD-339629,Gewerbe,76,2024-01-01,1,23,1,0.2,420,1.138,0,,9431.0,,17266.0,2024,,83.0770862050684,744,56544,30.53551216751556,False
ZL-00061,KD-339629,Gewerbe,76,2024-02-01,2,21,0,3.9,328,1.05,0,17266.0,13271.0,,18941.0,2024,9.70114676242326,42.724738150855245,696,52896,35.808000604960675,False
ZL-00061,KD-339629,Gewerbe,76,2024-03-01,3,21,0,9.0,200,1.056,0,18941.0,18103.5,,17703.0,2024,-6.536085739929254,-2.212279393487447,744,56544,31.308361629881155,False
ZL-00061,KD-339629,Gewerbe,76,2024-04-01,4,22,1,7.9,228,1.026,0,17703.0,17970.0,,18116.0,2024,2.332937920126532,0.8124652198107959,720,54720,33.106725146198826,False
ZL-00061,KD-339629,Gewerbe,76,2024-05-01,5,23,1,13.0,100,0.972,0,18116.0,18253.33333333333,,20147.0,2024,11.211084124530801,10.374360847333849,744,56544,35.63065930956423,False
ZL-00061,KD-339629,Gewerbe,76,2024-06-01,6,20,0,17.2,0,,0,20147.0,18655.33333333333,,15167.0,2024,-24.71832034546086,-18.698852874959776,720,54720,27.71747076023392,False
ZL-00061,KD-339629,Gewerbe,76,2024-07-01,7,23,0,18.4,0,0.877,0,15167.0,17810.0,,16737.0,2024,10.351420847893452,-6.0247052217855135,744,56544,29.599957555178268,False
ZL-00061,KD-339629,Gewerbe,76,2024-08-01,8,22,0,19.6,0,0.768,0,16737.0,17350.333333333332,,14053.0,2024,-16.036326701320426,-19.00443795508251,744,56544,24.853211658177703,False
ZL-00061,KD-339629,Gewerbe,76,2024-09-01,9,21,0,16.4,15,0.794,0,14053.0,15319.0,,13880.0,2024,-1.2310538675016012,-9.393563548534498,720,54720,25.36549707602339,False
ZL-00061,KD-339629,Gewerbe,76,2024-10-01,10,23,1,12.1,123,0.926,0,13880.0,14890.0,,19920.0,2024,43.51585014409222,33.781061114842174,744,56544,35.22920203735144,False
ZL-00061,KD-339629,Gewerbe,76,2024-11-01,11,21,1,6.9,252,0.979,0,19920.0,15951.0,,16981.0,2024,-14.754016064257028,6.4572754059306625,720,54720,31.03252923976608,False
ZL-00061,KD-339629,Gewerbe,76,2024-12-01,12,22,2,4.5,312,1.08,1,16981.0,16927.0,,14581.0,2024,-14.133443260114245,-13.859514385301589,744,56544,25.786997736276174,False
ZL-00061,KD-339629,Gewerbe,76,2025-01-01,1,23,1,-1.4,460,1.052,0,14581.0,17160.666666666668,17266.0,22416.0,2025,53.734311775598385,30.624295870401298,744,56544,39.64346349745331,False
ZL-00061,KD-339629,Gewerbe,76,2025-02-01,2,20,0,4.2,320,1.29,0,22416.0,17992.666666666668,18941.0,19787.0,2025,-11.728229835831549,9.972581422060832,672,51072,38.74334273182957,False
ZL-00061,KD-339629,Gewerbe,76,2025-03-01,3,21,0,5.4,290,1.237,0,19787.0,18928.0,17703.0,21160.0,2025,6.93889927730328,11.792054099746407,744,56544,37.4221844934918,False
ZL-00061,KD-339629,Gewerbe,76,2025-04-01,4,22,1,11.2,145,1.036,0,21160.0,21121.0,18116.0,57870.09450635851,2025,173.4881592928096,173.99315613066858,720,54720,105.75675165635691,True
ZL-00061,KD-339629,Gewerbe,76,2025-05-01,5,22,1,12.5,112,1.14,0,57870.09450635851,32939.031502119506,20147.0,21649.0,2025,-62.59034967081089,-34.275541772966314,744,56544,38.28699773627618,False
ZL-00061,KD-339629,Gewerbe,76,2025-06-01,6,21,0,15.6,35,1.002,1,21649.0,33559.69816878617,15167.0,12122.0,2025,-44.00665157744007,-63.87929373192439,720,54720,22.15277777777778,False
ZL-00061,KD-339629,Gewerbe,76,2025-07-01,7,23,0,20.0,0,0.912,0,12122.0,30547.031502119506,16737.0,18254.0,2025,50.58571192872463,-40.24296600233169,744,56544,32.282823995472555,False
ZL-00061,KD-339629,Gewerbe,76,2025-08-01,8,21,0,16.1,22,0.871,0,18254.0,17341.666666666668,14053.0,14742.0,2025,-19.239618713706584,-14.99086977414705,744,56544,26.071731748726656,False
ZL-00061,KD-339629,Gewerbe,76,2025-09-01,9,22,0,16.5,12,0.797,0,14742.0,15039.333333333334,13880.0,13453.0,2025,-8.743725410392077,-10.547896626623524,720,54720,24.58516081871345,False
ZL-00061,KD-339629,Gewerbe,76,2025-10-01,10,23,1,12.9,102,0.951,0,13453.0,15483.0,19920.0,18535.0,2025,37.77596075224857,19.71194213007815,744,56544,32.77978211658178,False
ZL-00061,KD-339629,Gewerbe,76,2025-11-01,11,20,1,6.3,268,0.879,0,18535.0,15576.666666666666,16981.0,16769.0,2025,-9.527920151065551,7.654611598544836,720,54720,30.645102339181285,False
ZL-00061,KD-339629,Gewerbe,76,2025-12-01,12,23,2,2.2,370,0.955,0,16769.0,16252.333333333334,14581.0,19436.0,2025,15.904347307531754,19.58898209487868,744,56544,34.37323146576118,False
ZL-00062,KD-305041,Gewerbe,70,2024-01-01,1,23,1,-0.3,432,1.136,0,,17652.0,,11929.0,2024,,-32.42125538182642,744,52080,22.905145929339476,False
ZL-00062,KD-305041,Gewerbe,70,2024-02-01,2,21,0,3.0,350,1.304,0,11929.0,14349.0,,14716.0,2024,23.36323245871406,2.5576695240086416,696,48720,30.205254515599343,False
ZL-00062,KD-305041,Gewerbe,70,2024-03-01,3,21,0,6.5,262,1.11,0,14716.0,13322.5,,14848.0,2024,0.8969828757814623,11.450553574779509,744,52080,28.5099846390169,False
ZL-00062,KD-305041,Gewerbe,70,2024-04-01,4,22,1,8.6,210,1.03,0,14848.0,13831.0,,11059.0,2024,-25.518588362068968,-20.041934784180466,720,50400,21.942460317460316,False
ZL-00062,KD-305041,Gewerbe,70,2024-05-01,5,23,1,13.4,90,1.166,0,11059.0,13541.0,,13121.0,2024,18.64544714711999,-3.1016911601801938,744,52080,25.193932411674346,False
ZL-00062,KD-305041,Gewerbe,70,2024-06-01,6,20,0,16.8,5,1.016,0,13121.0,13009.333333333334,,8332.0,2024,-36.498742473896804,-35.95367428512863,720,50400,16.53174603174603,False
ZL-00062,KD-305041,Gewerbe,70,2024-07-01,7,23,0,18.4,0,0.965,0,8332.0,10837.333333333334,,11210.0,2024,34.54152664426308,3.438730314960624,744,52080,21.52457757296467,False
ZL-00062,KD-305041,Gewerbe,70,2024-08-01,8,22,0,17.0,0,0.873,0,11210.0,10887.666666666666,,9343.0,2024,-16.65477252453167,-14.18730673851146,744,52080,17.939708141321045,False
ZL-00062,KD-305041,Gewerbe,70,2024-09-01,9,21,0,16.0,25,0.897,0,9343.0,9628.333333333334,,10091.0,2024,8.005993792143851,4.805262246840914,720,50400,20.021825396825395,False
ZL-00062,KD-305041,Gewerbe,70,2024-10-01,10,23,1,10.6,160,0.899,0,10091.0,10214.666666666666,,10772.0,2024,6.748587850559905,5.4562067615193905,744,52080,20.683563748079877,False
ZL-00062,KD-305041,Gewerbe,70,2024-11-01,11,21,1,6.0,275,0.883,0,10772.0,10068.666666666666,,10017.0,2024,-7.008911994058671,-0.5131430841554598,720,50400,19.875,False
ZL-00062,KD-305041,Gewerbe,70,2024-12-01,12,22,2,1.1,398,,0,10017.0,10293.333333333334,,13082.0,2024,30.59798342817211,27.091968911917093,744,52080,25.11904761904762,False
ZL-00062,KD-305041,Gewerbe,70,2025-01-01,1,23,1,1.7,382,1.115,0,13082.0,11290.333333333334,11929.0,11130.0,2025,-14.921265861489069,-1.4200938856248762,744,52080,21.370967741935484,False
ZL-00062,KD-305041,Gewerbe,70,2025-02-01,2,20,0,2.3,368,1.1,0,11130.0,11409.666666666666,14716.0,13068.0,2025,17.41239892183288,14.53445908440212,672,47040,27.780612244897956,False
ZL-00062,KD-305041,Gewerbe,70,2025-03-01,3,21,0,7.8,230,1.136,0,13068.0,12426.666666666666,14848.0,12996.0,2025,-0.5509641873278237,4.581545064377687,744,52080,24.953917050691242,False
ZL-00062,KD-305041,Gewerbe,70,2025-04-01,4,22,1,10.7,158,1.067,0,12996.0,12398.0,11059.0,13368.0,2025,2.862419205909511,7.823842555250847,720,50400,26.523809523809522,False
ZL-00062,KD-305041,Gewerbe,70,2025-05-01,5,22,1,13.7,83,1.112,0,13368.0,13144.0,13121.0,13107.0,2025,-1.9524236983842012,-0.28149726110772977,744,52080,25.167050691244242,False
ZL-00062,KD-305041,Gewerbe,70,2025-06-01,6,21,0,15.9,27,1.038,0,13107.0,13157.0,8332.0,11579.0,2025,-11.657892729076066,-11.993615565858478,720,50400,22.974206349206348,False
ZL-00062,KD-305041,Gewerbe,70,2025-07-01,7,23,0,20.3,0,0.922,0,11579.0,12684.666666666666,11210.0,10609.0,2025,-8.377234648933413,-16.363588584642873,744,52080,20.37058371735791,False
ZL-00062,KD-305041,Gewerbe,70,2025-08-01,8,21,0,18.6,0,0.779,0,10609.0,11765.0,9343.0,7928.0,2025,-25.270996323875956,-32.61368465788355,744,52080,15.222734254992321,False
ZL-00062,KD-305041,Gewerbe,70,2025-09-01,9,22,0,14.7,58,0.688,1,7928.0,10038.666666666666,10091.0,5958.0,2025,-24.848637739656912,-40.64948864391021,720,50400,11.821428571428571,False
ZL-00062,KD-305041,Gewerbe,70,2025-10-01,10,23,1,10.7,158,0.852,0,5958.0,8165.0,10772.0,10650.0,2025,78.75125881168177,30.434782608695656,744,52080,20.449308755760367,False
ZL-00062,KD-305041,Gewerbe,70,2025-11-01,11,20,1,5.4,290,0.944,0,10650.0,8178.666666666667,10017.0,9681.0,2025,-9.098591549295774,18.3689272905119,720,50400,19.208333333333332,False
ZL-00062,KD-305041,Gewerbe,70,2025-12-01,12,23,2,1.8,380,1.052,0,9681.0,8763.0,13082.0,14576.0,2025,50.562958372069,66.33572977290882,744,52080,27.987711213517663,False
ZL-00063,KD-798361,Gewerbe,39,2024-01-01,1,23,1,3.9,328,1.166,0,,10165.5,,5332.0,2024,,-47.54807928778712,744,29016,18.37606837606838,False
ZL-00063,KD-798361,Gewerbe,39,2024-02-01,2,21,0,0.4,415,1.101,0,5332.0,7506.5,,4981.0,2024,-6.582895723930983,-33.64417504829148,696,27144,18.350279988211025,False
ZL-00063,KD-798361,Gewerbe,39,2024-03-01,3,21,0,4.8,305,1.023,0,4981.0,5156.5,,3882.0,2024,-22.06384260188717,-24.716377387763018,744,29016,13.37882547559967,False
ZL-00063,KD-798361,Gewerbe,39,2024-04-01,4,22,1,12.1,123,1.089,0,3882.0,4731.666666666667,,4510.0,2024,16.177228232869655,-4.684748150757315,720,28080,16.06125356125356,False
